# Standardized Official Benchmark Trajectories (Format: frame_id  ped_id  pos_x(m)  pos_y(m))
591	27	2.344	-4.019
591	28	0.743	3.658
601	23	2.256	2.397
601	24	1.082	-0.356
601	25	0.264	-0.078
601	26	3.192	0.927
601	27	2.434	-3.375
601	28	0.781	3.331
611	24	1.135	-0.744
611	25	0.301	-0.427
611	26	3.218	1.411
611	27	2.462	-2.844
611	28	0.876	2.995
621	24	1.226	-1.117
621	25	0.259	-0.825
621	26	3.172	1.887
621	27	2.437	-2.307
621	28	0.930	2.626
631	24	1.298	-1.506
631	25	0.351	-1.220
631	27	2.641	-1.899
631	28	0.967	2.280
641	24	1.335	-1.851
641	25	0.367	-1.606
641	27	2.859	-1.573
641	28	1.078	1.922
651	24	1.426	-2.222
651	25	0.421	-1.996
651	27	3.060	-1.187
651	28	1.116	1.597
661	24	1.500	-2.570
661	25	0.514	-2.371
661	28	1.095	1.221
671	24	1.498	-2.950
671	25	0.548	-2.779
671	28	1.151	0.873
681	24	1.550	-3.355
681	25	0.677	-3.177
681	28	1.206	0.525
691	24	1.653	-3.846
691	25	0.712	-3.564
691	28	1.205	0.165
701	24	1.664	-4.307
701	25	0.805	-3.936
701	28	1.223	-0.177
711	24	1.676	-4.768
711	25	0.897	-4.309
711	28	1.332	-0.572
721	24	1.706	-5.230
721	25	0.876	-4.689
721	28	1.345	-1.013
721	29	-1.050	-5.714
721	30	-1.294	-7.531
731	24	1.647	-5.625
731	25	0.947	-5.099
731	28	1.303	-1.427
731	29	-0.869	-5.976
731	30	-1.294	-7.531
741	24	1.588	-6.020
741	25	0.924	-5.500
741	28	1.294	-1.925
741	29	-0.691	-6.278
741	30	-1.294	-7.531
751	24	1.657	-6.447
751	25	0.977	-5.908
751	28	1.191	-2.413
751	29	-0.451	-6.482
751	30	-1.294	-7.531
761	24	1.693	-6.810
761	25	0.994	-6.272
761	28	1.126	-2.906
761	29	-0.315	-6.820
761	30	-1.294	-7.531
771	24	1.710	-7.172
771	25	0.973	-6.654
771	28	1.132	-3.469
771	29	-0.120	-7.120
771	30	-1.294	-7.531
781	24	1.805	-7.459
781	25	1.084	-7.026
781	28	1.083	-4.006
781	29	0.097	-7.360
781	30	-1.294	-7.531
791	24	1.883	-7.725
791	25	1.139	-7.372
791	28	1.076	-4.468
791	29	0.147	-7.832
791	30	-1.294	-7.531
801	24	1.851	-7.983
801	25	1.233	-7.701
801	28	1.084	-4.991
801	29	0.300	-8.168
801	30	-1.294	-7.531
811	28	1.040	-5.450
811	30	-1.294	-7.531
871	31	3.301	-2.395
871	32	2.213	3.625
881	31	3.284	-1.707
881	32	2.156	2.927
891	31	3.301	-1.064
891	32	2.158	2.295
901	31	3.316	-0.440
901	32	2.086	1.656
911	31	3.334	0.221
911	32	2.034	1.052
921	31	3.369	0.879
921	32	2.053	0.396
931	31	3.368	1.523
931	32	2.034	-0.294
941	31	3.435	2.115
941	32	2.110	-0.919
951	31	3.449	2.697
951	32	2.163	-1.619
951	33	0.767	-7.285
951	34	-1.311	-7.489
961	32	2.144	-2.311
961	33	0.608	-6.747
961	34	-1.311	-7.489
961	35	0.547	1.870
971	32	2.270	-3.020
971	33	0.563	-6.197
971	34	-1.311	-7.489
971	35	0.472	1.239
981	32	2.269	-3.714
981	33	0.441	-5.680
981	34	-1.311	-7.489
981	35	0.340	0.596
991	33	0.225	-5.113
991	35	0.264	-0.078
1001	36	0.171	-0.691
1001	37	0.021	-4.646
1001	38	-1.400	-7.317
1011	36	0.024	-1.258
1011	37	-0.246	-4.274
1011	38	-1.398	-7.296
1011	39	-2.737	-3.208
1021	36	-0.012	-1.882
1021	37	-0.553	-3.895
1021	38	-1.397	-7.276
1021	39	-2.706	-3.044
1031	36	-0.206	-2.568
1031	37	-0.801	-3.460
1031	38	-1.397	-7.276
1031	39	-2.748	-2.727
1041	36	-0.411	-3.115
1041	37	-1.075	-3.122
1041	38	-1.397	-7.276
1041	39	-2.693	-2.483
1051	36	-0.660	-3.720
1051	37	-1.253	-2.814
1051	38	-1.397	-7.276
1051	39	-2.620	-2.283
1051	40	-1.604	0.951
1051	41	-1.742	1.301
1061	36	-1.025	-4.277
1061	37	-1.378	-2.594
1061	38	-1.397	-7.276
1061	39	-2.645	-2.030
1061	40	-1.604	0.951
1061	41	-1.742	1.301
1071	36	-1.246	-4.708
1071	37	-1.591	-2.508
1071	38	-1.397	-7.276
1071	39	-2.661	-1.966
1071	40	-1.604	0.951
1071	41	-1.742	1.301
1081	36	-1.748	-5.157
1081	37	-1.672	-2.539
1081	38	-1.397	-7.276
1081	39	-2.584	-2.017
1081	41	-1.742	1.301
1081	42	-2.171	-8.578
1091	36	-2.194	-5.595
1091	38	-1.360	-7.320
1091	41	-1.742	1.301
1091	42	-2.179	-8.035
1101	36	-2.616	-5.914
1101	38	-1.324	-7.384
1101	41	-1.742	1.301
1101	42	-2.069	-7.541
1111	36	-2.907	-6.352
1111	38	-1.307	-7.427
1111	42	-2.016	-6.983
1121	36	-3.288	-6.575
1121	38	-1.307	-7.427
1121	42	-1.887	-6.494
1131	38	-1.307	-7.427
1131	42	-1.677	-5.971
1141	38	-1.307	-7.427
1141	42	-1.576	-5.607
1141	43	-1.693	-2.558
1141	44	-2.392	-2.185
1141	45	1.278	1.809
1151	38	-1.307	-7.427
1151	42	-1.478	-5.285
1151	43	-1.693	-2.558
1151	44	-2.392	-2.185
1151	45	1.315	1.126
1151	46	-1.647	0.896
1151	47	-1.724	1.277
1161	38	-1.307	-7.427
1161	42	-1.352	-4.822
1161	43	-1.693	-2.558
1161	44	-2.392	-2.185
1161	45	1.352	0.463
1161	46	-1.647	0.896
1161	47	-1.724	1.277
1161	48	2.926	-5.699
1171	38	-1.307	-7.427
1171	42	-1.666	-4.771
1171	43	-1.693	-2.558
1171	44	-2.392	-2.185
1171	45	1.369	-0.238
1171	46	-1.647	0.896
1171	47	-1.724	1.277
1171	48	2.744	-5.030
1181	38	-1.307	-7.427
1181	45	1.421	-0.983
1181	46	-1.647	0.896
1181	47	-1.724	1.277
1181	48	2.654	-4.349
1191	38	-1.307	-7.427
1191	45	1.434	-1.743
1191	46	-1.647	0.896
1191	47	-1.724	1.277
1191	48	2.525	-3.702
1201	38	-1.307	-7.427
1201	45	1.476	-2.667
1201	46	-1.647	0.896
1201	47	-1.724	1.277
1201	48	2.469	-3.063
1211	38	-1.373	-7.546
1211	45	1.591	-3.280
1211	46	-1.647	0.896
1211	47	-1.724	1.277
1211	48	2.396	-2.381
1211	49	-1.068	-3.677
1221	38	-1.434	-7.563
1221	45	1.696	-4.070
1221	46	-1.647	0.896
1221	47	-1.724	1.277
1221	48	2.289	-1.675
1221	49	-0.818	-4.093
1231	38	-1.307	-7.427
1231	45	1.662	-5.026
1231	46	-1.647	0.896
1231	47	-1.724	1.277
1231	48	2.268	-1.039
1231	49	-0.454	-4.518
1241	38	-1.307	-7.427
1241	45	1.840	-5.822
1241	46	-1.647	0.896
1241	47	-1.724	1.277
1241	48	2.193	-0.416
1241	49	-0.180	-4.810
1241	51	0.933	3.005
1251	38	-1.307	-7.427
1251	45	1.981	-6.613
1251	46	-1.647	0.896
1251	47	-1.724	1.277
1251	48	2.208	0.195
1251	49	0.060	-5.321
1251	51	1.013	2.432
1261	38	-1.307	-7.427
1261	45	2.086	-7.399
1261	46	-1.647	0.896
1261	47	-1.724	1.277
1261	48	2.131	0.800
1261	49	0.359	-5.774
1261	51	1.037	1.849
1271	38	-1.326	-7.405
1271	45	2.284	-8.131
1271	46	-1.647	0.896
1271	47	-1.724	1.277
1271	48	2.087	1.340
1271	49	0.535	-6.356
1271	51	1.023	1.272
1281	38	-1.343	-7.362
1281	46	-1.647	0.896
1281	47	-1.724	1.277
1281	48	2.026	1.903
1281	49	0.559	-6.946
1281	51	1.100	0.641
1291	38	-1.361	-7.340
1291	46	-1.647	0.896
1291	47	-1.724	1.277
1291	48	1.908	2.437
1291	49	0.677	-7.542
1291	51	1.083	0.004
1301	38	-1.359	-7.299
1301	46	-1.647	0.896
1301	47	-1.724	1.277
1301	49	0.664	-8.109
1301	51	1.125	-0.583
1311	38	-1.360	-7.320
1311	46	-1.647	0.896
1311	47	-1.724	1.277
1311	49	0.782	-8.704
1311	51	1.165	-1.208
1321	38	-1.324	-7.384
1321	46	-1.647	0.896
1321	47	-1.724	1.277
1321	51	1.185	-1.851
1331	38	-1.289	-7.449
1331	46	-1.647	0.896
1331	47	-1.724	1.277
1331	51	1.318	-2.488
1341	38	-1.270	-7.471
1341	46	-1.647	0.896
1341	47	-1.724	1.277
1341	51	1.538	-3.234
1351	38	-1.270	-7.471
1351	46	-1.647	0.896
1351	47	-1.724	1.277
1351	51	1.520	-3.892
1361	38	-1.270	-7.471
1361	46	-1.647	0.896
1361	47	-1.724	1.277
1361	51	1.620	-4.442
1371	38	-1.270	-7.471
1371	46	-1.647	0.896
1371	47	-1.724	1.277
1371	51	1.598	-5.160
1381	38	-1.317	-7.592
1381	46	-1.647	0.896
1381	47	-1.724	1.277
1381	51	1.635	-5.844
1391	38	-1.292	-7.511
1401	38	-1.270	-7.471
1411	38	-1.270	-7.471
1421	38	-1.270	-7.471
1431	38	-1.270	-7.471
1441	38	-1.270	-7.471
1451	38	-1.270	-7.471
1461	38	-1.270	-7.471
1471	38	-1.270	-7.471
1481	38	-1.270	-7.471
1481	52	2.172	-1.799
1481	53	3.010	-1.789
1481	54	3.805	-1.309
1491	38	-1.270	-7.471
1491	52	2.028	-1.066
1491	53	2.904	-1.068
1491	54	3.633	-0.525
1491	55	-0.576	2.724
1501	38	-1.290	-7.469
1501	52	1.938	-0.359
1501	53	2.725	-0.355
1501	54	3.603	0.239
1501	55	-0.329	2.641
1511	38	-1.386	-7.421
1511	52	1.978	0.368
1511	53	2.655	0.364
1511	54	3.601	0.881
1511	55	-0.183	2.495
1521	38	-1.480	-7.332
1521	52	1.924	1.050
1521	53	2.584	1.063
1521	54	3.474	1.505
1521	55	-0.043	2.249
1531	38	-1.515	-7.268
1531	52	2.016	1.727
1531	53	2.604	1.748
1531	54	3.385	2.182
1531	55	0.041	2.054
1541	38	-1.515	-7.268
1541	52	1.871	2.424
1541	53	2.549	2.405
1541	54	3.223	2.834
1541	55	0.204	1.886
1551	38	-1.515	-7.268
1551	52	1.816	3.106
1551	53	2.548	3.053
1551	54	3.206	3.519
1551	55	0.368	1.738
1561	38	-1.515	-7.268
1561	55	0.433	1.547
1571	38	-1.515	-7.268
1571	55	0.474	1.259
1581	38	-1.515	-7.268
1581	55	0.520	1.071
1591	38	-1.515	-7.268
1591	55	0.586	0.900
1601	38	-1.515	-7.268
1601	55	0.656	0.789
1611	38	-1.515	-7.268
1611	55	0.650	0.689
1621	38	-1.515	-7.268
1621	55	0.622	0.533
1631	38	-1.515	-7.268
1641	38	-1.515	-7.268
1651	38	-1.515	-7.268
1661	38	-1.515	-7.268
1671	38	-1.515	-7.268
1671	56	1.507	0.559
1671	57	3.134	-3.160
1681	38	-1.515	-7.268
1681	56	1.774	0.677
1681	57	3.058	-2.561
1691	38	-1.515	-7.268
1691	56	2.006	0.878
1691	57	2.945	-1.977
1701	38	-1.515	-7.268
1701	56	2.324	0.967
1701	57	2.974	-1.450
1711	38	-1.515	-7.268
1711	56	2.677	1.088
1711	57	2.933	-0.875
1721	38	-1.515	-7.268
1721	56	2.957	1.239
1721	57	2.764	-0.321
1731	38	-1.515	-7.268
1731	56	3.221	1.469
1731	57	2.682	0.183
1741	38	-1.515	-7.268
1741	56	3.514	1.577
1741	57	2.642	0.779
1751	38	-1.515	-7.268
1751	56	3.896	1.746
1751	57	2.566	1.400
1761	38	-1.515	-7.268
1771	38	-1.515	-7.268
1781	38	-1.515	-7.268
1791	38	-1.515	-7.268
1791	58	2.432	-4.068
1801	38	-1.515	-7.268
1801	58	2.444	-3.179
1811	38	-1.515	-7.268
1811	58	2.438	-2.288
1821	38	-1.515	-7.268
1821	58	2.468	-1.402
1831	38	-1.515	-7.268
1831	58	2.552	-0.526
1841	38	-1.515	-7.268
1841	58	2.564	0.358
1841	59	1.759	3.749
1841	60	1.027	4.005
1851	38	-1.515	-7.268
1851	58	2.648	1.230
1851	59	1.730	3.220
1851	60	0.939	3.443
1851	61	2.860	-5.239
1851	62	3.235	-3.623
1861	38	-1.515	-7.268
1861	58	2.676	2.069
1861	59	1.687	2.792
1861	60	1.007	2.992
1861	61	2.825	-4.544
1861	62	3.232	-3.014
1871	38	-1.515	-7.268
1871	58	2.729	3.040
1871	59	1.681	2.338
1871	60	1.041	2.587
1871	61	2.717	-3.862
1871	62	3.208	-2.462
1881	38	-1.515	-7.268
1881	59	1.648	2.086
1881	60	1.017	2.172
1881	61	2.625	-3.199
1881	62	3.202	-1.893
1891	38	-1.515	-7.268
1891	59	1.835	1.777
1891	60	1.074	1.843
1891	61	2.680	-2.535
1891	62	3.288	-1.297
1901	38	-1.515	-7.268
1901	59	2.073	1.421
1901	60	1.078	1.583
1901	61	2.624	-1.877
1901	62	3.317	-0.753
1901	63	1.179	3.698
1911	38	-1.515	-7.268
1911	59	1.962	1.083
1911	60	1.062	1.306
1911	61	2.676	-1.273
1911	62	3.348	-0.191
1911	63	1.207	3.195
1921	38	-1.515	-7.268
1921	59	1.798	0.792
1921	60	0.976	1.100
1921	61	2.780	-0.677
1921	62	3.467	0.377
1921	63	1.344	2.654
1931	38	-1.515	-7.268
1931	59	1.816	0.432
1931	60	0.982	0.879
1931	61	2.692	0.024
1931	62	3.496	0.918
1931	63	1.461	2.077
1941	38	-1.515	-7.268
1941	59	1.723	0.109
1941	60	0.983	0.559
1941	61	2.671	0.656
1941	62	3.525	1.458
1941	63	1.711	1.559
1951	38	-1.515	-7.268
1951	59	1.508	-0.098
1951	60	1.041	0.250
1951	61	2.618	1.352
1951	62	3.642	1.983
1951	63	1.996	1.019
1961	38	-1.515	-7.268
1961	59	1.401	-0.342
1961	60	0.928	-0.074
1961	61	2.380	2.002
1961	62	3.633	2.470
1961	63	2.224	0.489
1971	38	-1.515	-7.268
1971	59	1.364	-0.656
1971	60	0.874	-0.367
1971	61	2.343	2.657
1971	62	3.624	2.976
1971	63	2.464	-0.139
1981	38	-1.515	-7.268
1981	59	1.241	-0.859
1981	60	0.936	-0.596
1981	63	2.573	-0.825
1991	38	-1.515	-7.268
1991	59	1.100	-1.039
1991	60	0.814	-0.760
1991	63	2.610	-1.481
2001	64	1.015	-1.208
2001	65	0.693	-0.884
2001	66	2.620	-2.291
2011	64	0.982	-1.464
2011	65	0.660	-1.141
2011	66	2.563	-3.014
2021	64	0.859	-1.629
2021	65	0.536	-1.325
2021	66	2.598	-3.710
2031	64	0.645	-1.742
2031	65	0.590	-1.373
2031	66	2.557	-4.458
2041	64	0.560	-1.893
2041	65	0.485	-1.541
2041	66	2.465	-5.142
2051	64	0.432	-2.139
2051	65	0.488	-1.501
2051	66	2.446	-5.835
2061	64	0.136	-2.305
2061	65	0.488	-1.501
2061	66	2.316	-6.540
2101	67	3.141	-7.060
2111	67	3.220	-6.257
2121	67	3.208	-5.469
2131	67	3.162	-4.657
2131	68	3.042	-7.230
2131	69	3.067	-9.131
2141	67	3.097	-3.863
2141	68	2.980	-6.376
2141	69	3.035	-8.377
2151	67	2.976	-3.082
2151	68	2.964	-5.663
2151	69	2.933	-7.578
2161	67	2.906	-2.366
2161	68	2.951	-4.892
2161	69	2.704	-6.789
2171	67	2.766	-1.619
2171	68	2.919	-4.140
2171	69	2.529	-5.981
2181	67	2.755	-0.811
2181	68	3.048	-3.425
2181	69	2.263	-5.163
2191	67	2.596	-0.060
2191	68	3.087	-2.702
2191	69	2.103	-4.392
2201	67	2.527	0.679
2201	68	3.126	-1.981
2201	69	1.908	-3.575
2211	67	2.403	1.407
2211	68	3.267	-1.353
2211	69	1.823	-2.769
2221	67	2.355	2.203
2221	68	3.338	-0.697
2221	69	1.886	-1.961
2231	68	3.466	0.026
2231	69	1.894	-1.147
2241	69	1.993	-0.367
2301	70	2.854	0.687
2311	70	2.937	0.203
2321	70	3.163	-0.281
2331	70	3.370	-0.780
2341	70	3.575	-1.277
2351	70	3.825	-1.934
2771	71	2.665	3.208
2771	72	1.943	3.399
2771	73	3.654	0.873
2781	71	2.669	2.620
2781	72	1.855	2.802
2781	73	3.631	1.441
2791	71	2.691	2.008
2791	72	1.822	2.215
2791	73	3.610	2.046
2801	71	2.639	1.388
2801	72	1.791	1.665
2801	73	3.588	2.633
2811	71	2.625	0.801
2811	72	1.741	1.098
2821	71	2.628	0.191
2821	72	1.800	0.494
2831	71	2.596	-0.395
2831	72	1.803	-0.122
2841	71	2.618	-0.989
2841	72	1.789	-0.715
2841	75	2.296	-6.916
2841	76	2.873	-7.693
2841	77	3.444	-7.437
2841	78	3.589	-6.387
2841	79	1.226	-8.164
2841	80	1.480	-9.327
2851	71	2.550	-1.571
2851	72	1.792	-1.332
2851	75	2.319	-6.480
2851	76	2.769	-7.269
2851	77	3.340	-7.035
2851	78	3.630	-5.958
2851	79	1.226	-8.164
2851	80	1.480	-9.327
2861	71	2.443	-2.190
2861	72	1.682	-1.974
2861	75	2.361	-6.046
2861	76	2.829	-6.818
2861	78	3.708	-5.495
2861	79	1.226	-8.164
2861	80	1.480	-9.327
2871	71	2.339	-2.770
2871	72	1.592	-2.601
2871	75	2.588	-5.570
2871	76	2.925	-6.391
2871	78	3.770	-4.992
2871	79	1.226	-8.164
2871	80	1.480	-9.327
2871	81	3.844	-6.271
2881	71	2.179	-3.347
2881	72	1.483	-3.208
2881	75	2.703	-5.125
2881	76	2.967	-5.940
2881	78	3.795	-4.525
2881	79	1.226	-8.164
2881	80	1.480	-9.327
2881	81	3.918	-5.886
2891	71	2.126	-3.976
2891	72	1.337	-3.832
2891	75	2.728	-4.653
2891	76	3.152	-5.522
2891	78	3.879	-3.929
2891	79	1.226	-8.164
2891	80	1.480	-9.327
2891	81	4.052	-5.351
2901	71	2.054	-4.606
2901	72	1.281	-4.488
2901	75	2.809	-4.168
2901	76	3.262	-5.139
2901	78	3.872	-3.402
2901	79	1.226	-8.164
2901	80	1.480	-9.327
2901	81	4.036	-4.979
2901	82	3.096	-9.588
2911	71	2.020	-5.240
2911	72	1.190	-5.122
2911	75	2.867	-3.760
2911	76	3.298	-4.474
2911	78	3.861	-2.932
2911	79	1.226	-8.164
2911	80	1.480	-9.327
2911	81	4.098	-4.479
2911	82	3.131	-8.936
2921	71	2.096	-5.864
2921	72	1.077	-5.796
2921	75	2.783	-3.316
2921	76	3.395	-3.994
2921	78	3.853	-2.405
2921	79	1.226	-8.164
2921	80	1.480	-9.327
2921	81	4.126	-3.936
2921	82	3.145	-8.344
2931	71	2.152	-6.527
2931	72	0.982	-6.493
2931	79	1.226	-8.164
2931	80	1.480	-9.327
2931	82	3.320	-7.763
2941	71	2.299	-7.195
2941	72	0.812	-7.167
2941	79	1.226	-8.164
2941	80	1.480	-9.327
2941	82	3.437	-7.239
2951	71	2.392	-7.839
2951	72	0.756	-7.831
2951	79	1.226	-8.164
2951	80	1.480	-9.327
2951	82	3.537	-6.697
2961	71	2.429	-8.499
2961	72	0.747	-8.661
2961	79	1.246	-8.146
2961	80	1.480	-9.327
2971	71	2.485	-9.159
2971	72	0.689	-9.348
2971	79	1.228	-8.144
2971	80	1.480	-9.327
2981	71	2.450	-9.796
2981	72	0.863	-9.965
2981	79	1.228	-8.144
2981	80	1.498	-9.328
3101	83	1.660	2.639
3111	83	1.738	2.031
3111	84	3.401	-0.863
3121	83	1.724	1.458
3121	84	3.467	-0.306
3131	83	1.709	0.846
3131	84	3.550	0.247
3141	83	1.786	0.238
3141	84	3.545	0.832
3151	83	1.752	-0.372
